product_id,order_id,customer_id,customer_name,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
pid_24,oid_1212,cid_2326,Harper Perez,Cable Management Clips (10-pack),Accessories,Card,2,6.0,2024-02-11 06:43:52,Mexico,Tijuana,EBay,ptx_1608002685,Y,
pid_4,oid_1212,cid_2326,Harper Perez,Refugium Light,Lighting,Card,5,50.0,2024-02-11 06:43:52,Mexico,Tijuana,EBay,ptx_1608002685,Y,
pid_14,oid_1213,cid_1444,Avery Roberts,Calibration Fluid 35ppt,Testing & Calibration,Google Pay,3,6.5,2023-12-02 06:28:55,Mexico,Puebla,EBay,ptx_9914173978,Y,
pid_10,oid_1214,cid_2836,Nikita Martinez,Filter Sock (2-pack) 200µ,Filtration,Google Pay,1,15.0,2024-08-15 23:21:32,Mexico,Guadalajara,Amazon,ptx_5675912849,Y,
pid_23,oid_1214,cid_2836,Nikita Martinez,Coral Bone Cutter,Accessories,Google Pay,1,19.0,2024-08-15 23:21:32,Mexico,Guadalajara,Amazon,ptx_5675912849,Y,
pid_12,oid_1214,cid_2836,Nikita Martinez,RO/DI System 4-Stage,Filtration,Google Pay,4,170.0,2024-08-15 23:21:32,Mexico,Guadalajara,Amazon,ptx_5675912849,Y,
pid_22,oid_1214,cid_2836,Nikita Martinez,Magnetic Frag Rack (12 slots),Accessories,Google Pay,3,25.0,2024-08-15 23:21:32,Mexico,Guadalajara,Amazon,ptx_5675912849,Y,
pid_12,oid_1215,cid_1428,Aiden Moore,RO/DI System 4-Stage,Filtration,Card,4,170.0,2023-12-19 09:01:07,United States,New York,Amazon,ptx_2540249998,N,Insufficient funds
pid_4,oid_1215,cid_1428,Aiden Moore,Refugium Light,Lighting,Card,5,50.0,2023-12-19 09:01:07,United States,New York,Amazon,ptx_2540249998,N,Insufficient funds
pid_5,oid_1215,cid_1428,Aiden Moore,Jebao Wavemaker SLW-20,Pumps,Card,1,75.0,2023-12-19 09:01:07,United States,New York,Amazon,ptx_2540249998,N,Insufficient funds
pid_24,oid_1215,cid_1428,Aiden Moore,Cable Management Clips (10-pack),Accessories,Card,5,6.0,2023-12-19 09:01:07,United States,New York,Amazon,ptx_2540249998,N,Insufficient funds
pid_22,oid_1216,cid_1251,Jamie Smith,Magnetic Frag Rack (12 slots),Accessories,Card,5,25.0,2024-11-04 13:15:27,Great Britain,Glasgow,Website,ptx_9246052181,Y,
pid_5,oid_1216,cid_1251,Jamie Smith,Jebao Wavemaker SLW-20,Pumps,Card,5,75.0,2024-11-04 13:15:27,Great Britain,Glasgow,Website,ptx_9246052181,Y,
pid_14,oid_1217,cid_1221,Andrew Scott,Calibration Fluid 35ppt,Testing & Calibration,Card,3,6.5,2023-08-10 04:03:57,Germany,Cologne,Amazon,ptx_8271919875,Y,
pid_5,oid_1217,cid_1221,Andrew Scott,Jebao Wavemaker SLW-20,Pumps,Card,3,75.0,2023-08-10 04:03:57,Germany,Cologne,Amazon,ptx_8271919875,Y,
pid_8,oid_1218,cid_2758,Sam Evans,Auto Top-Off Utility Pump,Pumps,Apple Pay,4,33.0,2024-03-02 12:03:32,Mexico,Cancún,Website,ptx_9690062020,Y,
pid_3,oid_1218,cid_2758,Sam Evans,Kessil A360X Tuna Blue,Lighting,Apple Pay,2,450.0,2024-03-02 12:03:32,Mexico,Cancún,Website,ptx_9690062020,Y,
pid_24,oid_1218,cid_2758,Sam Evans,Cable Management Clips (10-pack),Accessories,Apple Pay,1,6.0,2024-03-02 12:03:32,Mexico,Cancún,Website,ptx_9690062020,Y,
pid_8,oid_1218,cid_2758,Sam Evans,Auto Top-Off Utility Pump,Pumps,Apple Pay,1,33.0,2024-03-02 12:03:32,Mexico,Cancún,Website,ptx_9690062020,Y,
pid_11,oid_1219,cid_2794,Lee Garcia,Activated Carbon 1 lb,Filtration,Google Pay,5,12.5,2024-11-29 10:12:37,Canada,Hamilton,Amazon,ptx_5580531876,N,Gateway timeout
pid_16,oid_1219,cid_2794,Lee Garcia,Alkalinity Checker,Testing & Calibration,Google Pay,1,55.0,2024-11-29 10:12:37,Canada,Hamilton,Amazon,ptx_5580531876,N,Gateway timeout
pid_22,oid_1219,cid_2794,Lee Garcia,Magnetic Frag Rack (12 slots),Accessories,Google Pay,4,25.0,2024-11-29 10:12:37,Canada,Hamilton,Amazon,ptx_5580531876,N,Gateway timeout
pid_12,oid_1219,cid_2794,Lee Garcia,RO/DI System 4-Stage,Filtration,Google Pay,5,170.0,2024-11-29 10:12:37,Canada,Hamilton,Amazon,ptx_5580531876,N,Gateway timeout
pid_3,oid_1220,cid_1559,Pat Mitchell,Kessil A360X Tuna Blue,Lighting,Card,4,450.0,2024-09-13 13:27:30,Germany,Leipzig,Amazon,ptx_3885499599,Y,
pid_10,oid_1220,cid_1559,Pat Mitchell,Filter Sock (2-pack) 200µ,Filtration,Card,3,15.0,2024-09-13 13:27:30,Germany,Leipzig,Amazon,ptx_3885499599,Y,
pid_9,oid_1220,cid_1559,Pat Mitchell,Protein Skimmer 65,Filtration,Card,1,129.0,2024-09-13 13:27:30,Germany,Leipzig,Amazon,ptx_3885499599,Y,
pid_23,oid_1220,cid_1559,Pat Mitchell,Coral Bone Cutter,Accessories,Card,1,19.0,2024-09-13 13:27:30,Germany,Leipzig,Amazon,ptx_3885499599,Y,
pid_6,oid_1221,cid_2884,Aiden Mitchell,Sicce Syncra 2.0 Return Pump,Pumps,Card,3,95.0,2024-06-16 20:44:01,Germany,Frankfurt,Amazon,ptx_8307693883,Y,
pid_20,oid_1221,cid_2884,Aiden Mitchell,Amino Acids 250 ml,Consumables,Card,3,24.0,2024-06-16 20:44:01,Germany,Frankfurt,Amazon,ptx_8307693883,Y,
pid_17,oid_1221,cid_2884,Aiden Mitchell,Reef Salt 25 kg,Consumables,Card,1,80.0,2024-06-16 20:44:01,Germany,Frankfurt,Amazon,ptx_8307693883,Y,
pid_18,oid_1222,cid_1551,Sasha Davis,Coral Food 60 g,Consumables,Google Pay,1,14.5,2023-01-25 19:47:56,Germany,Stuttgart,Amazon,ptx_3087548292,Y,
pid_4,oid_1222,cid_1551,Sasha Davis,Refugium Light,Lighting,Google Pay,1,50.0,2023-01-25 19:47:56,Germany,Stuttgart,Amazon,ptx_3087548292,Y,
pid_8,oid_1222,cid_1551,Sasha Davis,Auto Top-Off Utility Pump,Pumps,Google Pay,4,33.0,2023-01-25 19:47:56,Germany,Stuttgart,Amazon,ptx_3087548292,Y,
pid_8,oid_1222,cid_1551,Sasha Davis,Auto Top-Off Utility Pump,Pumps,Google Pay,5,33.0,2023-01-25 19:47:56,Germany,Stuttgart,Amazon,ptx_3087548292,Y,
pid_20,oid_1223,cid_1649,Morgan Baker,Amino Acids 250 ml,Consumables,Google Pay,1,24.0,2024-09-28 04:59:18,Mexico,Cancún,Amazon,ptx_5433383865,Y,
pid_3,oid_1223,cid_1649,Morgan Baker,Kessil A360X Tuna Blue,Lighting,Google Pay,2,450.0,2024-09-28 04:59:18,Mexico,  Cancún 	,Amazon,ptx_5433383865,Y,
pid_13,oid_1223,cid_1649,Morgan Baker,Refractometer (Salinity),Testing & Calibration,Google Pay,2,25.0,2024-09-28 04:59:18,Mexico,Cancún,Amazon,ptx_5433383865,Y,
pid_8,oid_1224,cid_2568,Sam Baker,Auto Top-Off Utility Pump,Pumps,Apple Pay,1,33.0,2024-11-12 12:27:20,United States,Phoenix,Website,ptx_7198723789,Y,
pid_6,oid_1224,cid_2568,Sam Baker,Sicce Syncra 2.0 Return Pump,Pumps,Apple Pay,2,95.0,2024-11-12 12:27:20,United States,Phoenix,Website,ptx_7198723789,Y,
pid_8,oid_1224,cid_2568,Sam Baker,Auto Top-Off Utility Pump,Pumps,Apple Pay,2,33.0,2024-11-12 12:27:20,United States,Phoenix,Website,ptx_7198723789,Y,
pid_19,oid_1224,cid_2568,Sam Baker,Magnesium 500 ml,Consumables,Apple Pay,4,12.0,2024-11-12 12:27:20,United States,Phoenix,Website,ptx_7198723789,Y,
pid_8,oid_1225,cid_897,Avery Campbell,Auto Top-Off Utility Pump,Pumps,Google Pay,5,33.0,2023-01-09 13:05:40,Mexico,Mexico City,Amazon,ptx_7510052332,Y,
pid_14,oid_1225,cid_897,Avery Campbell,Calibration Fluid 35ppt,Testing & Calibration,Google Pay,5,6.5,2023-01-09 13:05:40,Mexico,Mexico City,Amazon,ptx_7510052332,Y,
pid_7,oid_1225,cid_897,Avery Campbell,DC Return Pump 1300 GPH,Pumps,Google Pay,1,129.0,2023-01-09 13:05:40,Mexico,Mexico City,Amazon,ptx_7510052332,Y,
pid_23,oid_1225,cid_897,Avery Campbell,Coral Bone Cutter,Accessories,Google Pay,2,19.0,2023-01-09 13:05:40,Mexico,Mexico City,Amazon,ptx_7510052332,Y,
pid_4,oid_1226,cid_231,Nikita Davis,Refugium Light,Lighting,Card,1,50.0,2024-09-05 12:49:27,Germany,Hamburg,EBay,ptx_9708392524,Y,
pid_11,oid_1226,cid_231,Nikita Davis,Activated Carbon 1 lb,Filtration,Card,3,12.5,2024-09-05 12:49:27,Germany,Hamburg,EBay,ptx_9708392524,Y,
pid_7,oid_1226,cid_231,Nikita Davis,DC Return Pump 1300 GPH,Pumps,Card,4,129.0,2024-09-05 12:49:27,Germany,Hamburg,EBay,ptx_9708392524,Y,
pid_21,oid_1226,cid_231,Nikita Davis,Ceramic Frag Plug (10-pack),Accessories,Card,2,9.0,2024-09-05 12:49:27,Germany,Hamburg,EBay,ptx_9708392524,Y,
pid_18,oid_1227,cid_434,Nora Clark,Coral Food 60 g,Consumables,Card,5,14.5,2024-07-28 12:42:04,Canada,Ottawa,Amazon,ptx_5738414914,Y,
pid_3,oid_1227,cid_434,Nora Clark,Kessil A360X Tuna Blue,Lighting,Card,2,450.0,2024-07-28 12:42:04,Canada,Ottawa,Amazon,ptx_5738414914,Y,
pid_14,oid_1227,cid_434,Nora Clark,Calibration Fluid 35ppt,Testing & Calibration,Card,5,6.5,2024-07-28 12:42:04,Canada,Ottawa,Amazon,ptx_5738414914,Y,
pid_19,oid_1227,cid_434,Nora Clark,Magnesium 500 ml,Consumables,Card,3,12.0,2024-07-28 12:42:04,Canada,Ottawa,Amazon,ptx_5738414914,Y,
pid_18,oid_1227,cid_434,Nora Clark,Coral Food 60 g,Consumables,Card,2,14.5,2024-07-28 12:42:04,Canada,Ottawa,Amazon,ptx_5738414914,Y,
pid_20,oid_1228,cid_753,Olivia Miller,Amino Acids 250 ml,Consumables,Apple Pay,4,24.0,2023-04-11 14:11:56,Great Britain,Liverpool,Amazon,ptx_8257506812,Y,
pid_18,oid_1229,cid_736,Nora Miller,Coral Food 60 g,Consumables,Google Pay,4,14.5,2024-07-15 08:56:21,France,Lille,Amazon,ptx_2041113685,Y,
pid_19,oid_1230,cid_2100,Henry Gonzalez,Magnesium 500 ml,Consumables,Apple Pay,3,12.0,2024-10-23 07:29:49,Great Britain,Leeds,Website,ptx_8820077643,Y,
pid_2,oid_1231,cid_2188,Vlad Miller,Radion XR15 G6 Blue,Lighting,Card,3,470.0,2024-03-30 06:15:42,France,Marseille,Website,ptx_9340724417,Y,
pid_14,oid_1231,cid_2188,Vlad Miller,Calibration Fluid 35ppt,Testing & Calibration,Card,5,6.5,2024-03-30 06:15:42,France,Marseille,Website,ptx_9340724417,Y,
pid_23,oid_1231,cid_2188,Vlad Miller,Coral Bone Cutter,Accessories,,5,19.0,2024-03-30 06:15:42,France,Marseille,Website,ptx_9340724417,Y,
pid_11,oid_1231,cid_2188,Vlad Miller,Activated Carbon 1 lb,Filtration,Card,3,12.5,2024-03-30 06:15:42,France,Marseille,Website,ptx_9340724417,Y,
pid_20,oid_1231,cid_2188,Vlad Miller,Amino Acids 250 ml,Consumables,Card,3,24.0,2024-03-30 06:15:42,France,Marseille,Website,ptx_9340724417,Y,
pid_7,oid_1232,cid_1893,Aiden Scott,DC Return Pump 1300 GPH,Pumps,Card,3,129.0,2024-12-10 01:11:38,France,Strasbourg,Website,ptx_7165477007,Y,
pid_9,oid_1233,cid_2795,William Scott,Protein Skimmer 65,Filtration,Google Pay,4,129.0,2024-10-02 00:53:36,Canada,Toronto,EBay,ptx_8810375557,Y,
pid_5,oid_1234,cid_1664,Ryan Brown,Jebao Wavemaker SLW-20,Pumps,Card,5,75.0,2023-12-21 09:07:54,Great Britain,Bristol,Website,ptx_7537184802,Y,
pid_9,oid_1234,cid_1664,Ryan Brown,Protein Skimmer 65,Filtration,Card,1,129.0,2023-12-21 09:07:54,Great Britain,Bristol,Website,ptx_7537184802,Y,
pid_17,oid_1234,cid_1664,Ryan Brown,Reef Salt 25 kg,Consumables,Card,3,80.0,2023-12-21 09:07:54,Great Britain,Bristol,Website,ptx_7537184802,Y,
pid_12,oid_1234,cid_1664,Ryan Brown,RO/DI System 4-Stage,Filtration,Card,3,170.0,2023-12-21 09:07:54,Great Britain,Bristol,Website,ptx_7537184802,Y,
pid_8,oid_1234,cid_1664,Ryan Brown,Auto Top-Off Utility Pump,Pumps,Card,2,33.0,2023-12-21 09:07:54,Great Britain,Bristol,Website,ptx_7537184802,Y,
pid_20,oid_1235,cid_1560,Isabella Harris,Amino Acids 250 ml,Consumables,Apple Pay,1,24.0,2024-03-03 13:02:48,Mexico,Tijuana,EBay,ptx_6581156995,N,Insufficient funds
pid_2,oid_1235,cid_1560,Isabella Harris,Radion XR15 G6 Blue,Lighting,Apple Pay,2,470.0,2024-03-03 13:02:48,Mexico,Tijuana,EBay,ptx_6581156995,N,Insufficient funds
pid_17,oid_1235,cid_1560,Isabella Harris,Reef Salt 25 kg,Consumables,Apple Pay,2,80.0,2024-03-03 13:02:48,Mexico,Tijuana,EBay,ptx_6581156995,N,Insufficient funds
pid_15,oid_1236,cid_983,Lucas Campbell,Nitrate Test Kit,Testing & Calibration,Apple Pay,4,20.0,2024-03-18 16:55:31,Mexico,Tijuana,EBay,ptx_7238044797,Y,
pid_18,oid_1236,cid_983,Lucas Campbell,Coral Food 60 g,Consumables,Apple Pay,5,14.5,2024-03-18 16:55:31,Mexico,Tijuana,EBay,ptx_7238044797,Y,
pid_24,oid_1236,cid_983,Lucas Campbell,Cable Management Clips (10-pack),Accessories,Apple Pay,1,6.0,2024-03-18 16:55:31,Mexico,Tijuana,EBay,ptx_7238044797,Y,
pid_14,oid_1236,cid_983,Lucas Campbell,Calibration Fluid 35ppt,Testing & Calibration,Apple Pay,4,6.5,2024-03-18 16:55:31,Mexico,Tijuana,EBay,ptx_7238044797,Y,
pid_19,oid_1236,cid_983,Lucas Campbell,Magnesium 500 ml,Consumables,Apple Pay,3,12.0,2024-03-18 16:55:31,Mexico,Tijuana,EBay,ptx_7238044797,Y,
pid_8,oid_1237,cid_1824,  Sam Young 	,Auto Top-Off Utility Pump,Pumps,Card,1,33.0,2023-05-14 16:48:16,Mexico,Puebla,Website,ptx_5236177857,Y,
pid_3,oid_1237,cid_1824,Sam Young,Kessil A360X Tuna Blue,Lighting,Card,3,450.0,2023-05-14 16:48:16,Mexico,Puebla,Website,ptx_5236177857,Y,
pid_6,oid_1237,cid_1824,Sam Young,Sicce Syncra 2.0 Return Pump,Pumps,Card,4,95.0,2023-05-14 16:48:16,Mexico,Puebla,Website,ptx_5236177857,Y,
pid_8,oid_1237,cid_1824,Sam Young,Auto Top-Off Utility Pump,Pumps,Card,5,33.0,2023-05-14 16:48:16,Mexico,Puebla,Website,ptx_5236177857,Y,
pid_16,oid_1237,cid_1824,Sam Young,Alkalinity Checker,Testing & Calibration,Card,1,55.0,2023-05-14 16:48:16,Mexico,Puebla,Website,ptx_5236177857,Y,
pid_18,oid_1238,cid_456,  Charlotte King 	,Coral Food 60 g,Consumables,Card,4,14.5,2024-08-01 08:57:33,Germany,Hamburg,Amazon,ptx_7637189387,N,Gateway timeout
pid_18,oid_1238,cid_456,Charlotte King,Coral Food 60 g,Consumables,Card,2,14.5,2024-08-01 08:57:33,Germany,Hamburg,Amazon,ptx_7637189387,N,Gateway timeout
pid_1,oid_1238,cid_456,Charlotte King,AI Prime 16HD,Lighting,Card,2,240.0,2024-08-01 08:57:33,Germany,Hamburg,Amazon,ptx_7637189387,N,Gateway timeout
pid_1,oid_1239,cid_2060,Morgan Williams,AI Prime 16HD,Lighting,Google Pay,3,240.0,2023-12-27 00:08:25,Germany,Düsseldorf,Website,ptx_4474366171,Y,
pid_15,oid_1239,cid_2060,Morgan Williams,Nitrate Test Kit,Testing & Calibration,Google Pay,3,20.0,2023-12-27 00:08:25,Germany,Düsseldorf,Website,ptx_4474366171,Y,
pid_1,oid_1240,cid_335,Lee Miller,AI Prime 16HD,Lighting,Google Pay,1,240.0,2024-12-30 15:05:12,Mexico,Puebla,Website,ptx_7870391166,Y,
pid_4,oid_1240,cid_335,Lee Miller,Refugium Light,Lighting,Google Pay,5,50.0,2024-12-30 15:05:12,Mexico,Puebla,Website,ptx_7870391166,Y,
pid_16,oid_1240,cid_335,Lee Miller,Alkalinity Checker,Testing & Calibration,Google Pay,4,55.0,2024-12-30 15:05:12,Mexico,Puebla,Website,ptx_7870391166,Y,
pid_9,oid_1240,cid_335,Lee Miller,Protein Skimmer 65,Filtration,Google Pay,5,129.0,2024-12-30 15:05:12,Mexico,Puebla,Website,ptx_7870391166,Y,
pid_12,oid_1241,cid_2501,Mia Turner,RO/DI System 4-Stage,Filtration,Google Pay,4,170.0,2023-12-08 08:37:47,France,Nice,Amazon,ptx_5940038781,Y,
pid_7,oid_1241,cid_2501,Mia Turner,DC Return Pump 1300 GPH,Pumps,Google Pay,1,129.0,2023-12-08 08:37:47,France,Nice,Amazon,ptx_5940038781,Y,
pid_7,oid_1241,cid_2501,Mia Turner,DC Return Pump 1300 GPH,Pumps,Google Pay,2,129.0,2023-12-08 08:37:47,France,Nice,Amazon,ptx_5940038781,Y,
pid_22,oid_1242,cid_2673,Nora Jones,Magnetic Frag Rack (12 slots),Accessories,Apple Pay,2,25.0,2024-10-02 01:03:54,Great Britain,London,Website,ptx_8957207216,Y,
pid_24,oid_1242,cid_2673,Nora Jones,Cable Management Clips (10-pack),Accessories,Apple Pay,1,6.0,2024-10-02 01:03:54,Great Britain,London,Website,ptx_8957207216,Y,
pid_16,oid_1243,cid_2132,Nikita Harris,Alkalinity Checker,Testing & Calibration,Card,2,55.0,2024-04-01 14:26:59,France,Montpellier,EBay,ptx_8358934846,Y,
pid_10,oid_1243,cid_2132,Nikita Harris,Filter Sock (2-pack) 200µ,Filtration,Card,1,15.0,2024-04-01 14:26:59,France,Montpellier,  EBay 	,ptx_8358934846,Y,
pid_5,oid_1244,cid_2240,Emily Carter,Jebao Wavemaker SLW-20,Pumps,Google Pay,1,75.0,2024-03-24 02:37:44,France,Toulouse,Amazon,ptx_1382345820,N,Gateway timeout
pid_3,oid_1244,cid_2240,Emily Carter,Kessil A360X Tuna Blue,Lighting,Google Pay,3,450.0,2024-03-24 02:37:44,France,Toulouse,Amazon,ptx_1382345820,N,Gateway timeout
pid_18,oid_1244,cid_2240,Emily Carter,Coral Food 60 g,Consumables,Google Pay,3,14.5,2024-03-24 02:37:44,France,Toulouse,Amazon,ptx_1382345820,N,Gateway timeout
pid_20,oid_1244,cid_2240,Emily Carter,Amino Acids 250 ml,Consumables,Google Pay,1,24.0,2024-03-24 02:37:44,France,Toulouse,Amazon,ptx_1382345820,N,Gateway timeout
pid_5,oid_1245,cid_2495,John Scott,Jebao Wavemaker SLW-20,Pumps,Card,4,75.0,2023-05-10 11:48:50,France,Nice,Website,ptx_8479997167,Y,
pid_5,oid_1246,cid_2827,Casey Gonzalez,Jebao Wavemaker SLW-20,Pumps,Card,4,75.0,2023-03-10 03:21:51,France,Toulouse,EBay,ptx_2750809158,Y,
pid_24,oid_1246,cid_2827,Casey Gonzalez,Cable Management Clips (10-pack),Accessories,Card,3,6.0,2023-03-10 03:21:51,France,Toulouse,EBay,ptx_2750809158,Y,
pid_19,oid_1247,cid_2446,Vlad Williams,Magnesium 500 ml,Consumables,Card,1,12.0,2024-07-29 20:08:38,Mexico,Leon,Amazon,ptx_7898253016,Y,
pid_3,oid_1247,cid_2446,Vlad Williams,Kessil A360X Tuna Blue,Lighting,Card,1,450.0,2024-07-29 20:08:38,Mexico,Leon,Amazon,ptx_7898253016,Y,
pid_6,oid_1247,cid_2446,Vlad Williams,Sicce Syncra 2.0 Return Pump,Pumps,Card,2,95.0,2024-07-29 20:08:38,Mexico,Leon,Amazon,ptx_7898253016,Y,
pid_11,oid_1247,cid_2446,Vlad Williams,Activated Carbon 1 lb,Filtration,Card,2,12.5,2024-07-29 20:08:38,Mexico,Leon,Amazon,ptx_7898253016,Y,
pid_3,oid_1247,cid_2446,Vlad Williams,Kessil A360X Tuna Blue,Lighting,Card,1,450.0,2024-07-29 20:08:38,Mexico,Leon,Amazon,ptx_7898253016,Y,
pid_5,oid_1248,cid_387,James Miller,Jebao Wavemaker SLW-20,Pumps,Google Pay,5,75.0,2023-08-23 10:03:04,France,Paris,Website,ptx_2475549040,Y,
pid_13,oid_1248,cid_387,James Miller,Refractometer (Salinity),Testing & Calibration,Google Pay,1,25.0,2023-08-23 10:03:04,France,Paris,Website,ptx_2475549040,Y,
pid_14,oid_1248,cid_387,James Miller,Calibration Fluid 35ppt,Testing & Calibration,Google Pay,2,6.5,2023-08-23 10:03:04,France,Paris,Website,ptx_2475549040,Y,
pid_9,oid_1248,cid_387,James Miller,Protein Skimmer 65,Filtration,Google Pay,3,129.0,2023-08-23 10:03:04,France,Paris,Website,ptx_2475549040,Y,
pid_10,oid_1249,cid_740,Ryan Harris,Filter Sock (2-pack) 200µ,Filtration,Apple Pay,4,15.0,2024-11-04 22:30:22,Canada,Edmonton,Website,ptx_2925966499,Y,
pid_23,oid_1249,cid_740,Ryan Harris,Coral Bone Cutter,Accessories,Apple Pay,5,19.0,2024-11-04 22:30:22,Canada,Edmonton,Website,ptx_2925966499,Y,
pid_9,oid_1249,cid_740,Ryan Harris,Protein Skimmer 65,Filtration,Apple Pay,4,129.0,2024-11-04 22:30:22,Canada,Edmonton,Website,ptx_2925966499,Y,
pid_1,oid_1249,cid_740,Ryan Harris,AI Prime 16HD,Lighting,Apple Pay,3,240.0,2024-11-04 22:30:22,Canada,Edmonton,Website,ptx_2925966499,Y,
pid_16,oid_1250,cid_2666,Liam Walker,Alkalinity Checker,Testing & Calibration,Card,5,55.0,2024-04-06 01:39:39,Mexico,Mexico City,EBay,ptx_1410040744,N,Insufficient funds
pid_24,oid_1250,cid_2666,Liam Walker,Cable Management Clips (10-pack),Accessories,Card,5,6.0,2024-04-06 01:39:39,Mexico,Mexico City,EBay,ptx_1410040744,N,Insufficient funds
pid_15,oid_1251,cid_2072,Skyler Wilson,Nitrate Test Kit,Testing & Calibration,Apple Pay,1,20.0,2024-05-26 08:27:14,Canada,Toronto,EBay,ptx_7236642423,Y,
pid_16,oid_1251,cid_2072,Skyler Wilson,Alkalinity Checker,Testing & Calibration,Apple Pay,1,55.0,2024-05-26 08:27:14,Canada,Toronto,EBay,ptx_7236642423,Y,
pid_15,oid_1251,cid_2072,Skyler Wilson,Nitrate Test Kit,Testing & Calibration,Apple Pay,2,20.0,2024-05-26 08:27:14,Canada,Toronto,EBay,ptx_7236642423,Y,
pid_12,oid_1251,cid_2072,Skyler Wilson,RO/DI System 4-Stage,Filtration,Apple Pay,1,170.0,2024-05-26 08:27:14,Canada,Toronto,EBay,ptx_7236642423,Y,
pid_23,oid_1252,cid_2697,Riley Hill,Coral Bone Cutter,Accessories,Card,4,19.0,2024-09-28 02:41:13,United States,Dallas,Amazon,ptx_4110909457,N,Insufficient funds
pid_18,oid_1253,cid_2631,Jamie Williams,Coral Food 60 g,Consumables,Apple Pay,2,14.5,2024-01-29 20:55:16,Germany,Dortmund,EBay,ptx_9779254686,Y,
pid_18,oid_1253,cid_2631,Jamie Williams,Coral Food 60 g,Consumables,Apple Pay,3,14.5,2024-01-29 20:55:16,Germany,Dortmund,EBay,ptx_9779254686,Y,
pid_8,oid_1254,cid_2174,Emily Miller,Auto Top-Off Utility Pump,Pumps,Apple Pay,3,33.0,2023-02-26 19:45:45,Mexico,Mexico City,EBay,ptx_2264626250,Y,
pid_3,oid_1254,cid_2174,Emily Miller,Kessil A360X Tuna Blue,Lighting,Apple Pay,4,450.0,2023-02-26 19:45:45,Mexico,Mexico City,EBay,ptx_2264626250,Y,
pid_18,oid_1254,cid_2174,Emily Miller,Coral Food 60 g,Consumables,Apple Pay,3,14.5,2023-02-26 19:45:45,Mexico,Mexico City,EBay,ptx_2264626250,Y,
pid_5,oid_1255,cid_2290,Sam Carter,Jebao Wavemaker SLW-20,Pumps,Apple Pay,5,75.0,2023-11-09 10:21:31,Germany,Berlin,Amazon,ptx_1472353720,N,Insufficient funds
pid_1,oid_1256,cid_323,Amelia Turner,AI Prime 16HD,Lighting,Card,5,240.0,2023-09-24 17:40:09,Great Britain,Sheffield,Amazon,ptx_7900519258,Y,
pid_16,oid_1256,cid_323,Amelia Turner,Alkalinity Checker,Testing & Calibration,Card,2,55.0,2023-09-24 17:40:09,Great Britain,Sheffield,Amazon,ptx_7900519258,Y,
pid_12,oid_1256,cid_323,Amelia Turner,RO/DI System 4-Stage,Filtration,Card,3,170.0,2023-09-24 17:40:09,Great Britain,Sheffield,Amazon,ptx_7900519258,Y,
pid_20,oid_1256,cid_323,Amelia Turner,Amino Acids 250 ml,Consumables,Card,3,24.0,2023-09-24 17:40:09,Great Britain,Sheffield,Amazon,ptx_7900519258,Y,
pid_12,oid_1256,cid_323,Amelia Turner,RO/DI System 4-Stage,Filtration,Card,5,170.0,2023-09-24 17:40:09,Great Britain,Sheffield,Amazon,ptx_7900519258,Y,
pid_19,oid_1257,cid_1207,John Williams,Magnesium 500 ml,Consumables,Card,5,12.0,2023-08-05 06:06:50,United States,New York,Website,ptx_4944035551,Y,
pid_15,oid_1257,cid_1207,John Williams,Nitrate Test Kit,Testing & Calibration,Card,1,20.0,2023-08-05 06:06:50,United States,New York,Website,ptx_4944035551,Y,
pid_8,oid_1257,cid_1207,John Williams,Auto Top-Off Utility Pump,Pumps,Card,4,33.0,2023-08-05 06:06:50,United States,New York,Website,ptx_4944035551,Y,
pid_24,oid_1257,cid_1207,John Williams,Cable Management Clips (10-pack),Accessories,Card,1,6.0,2023-08-05 06:06:50,United States,New York,Website,ptx_4944035551,Y,
pid_11,oid_1258,cid_1711,Nikita Evans,Activated Carbon 1 lb,Filtration,Card,4,12.5,2023-06-02 13:26:40,Mexico,Merida,EBay,ptx_1219878668,Y,
pid_19,oid_1258,cid_1711,Nikita Evans,Magnesium 500 ml,Consumables,Card,4,12.0,2023-06-02 13:26:40,Mexico,Merida,EBay,ptx_1219878668,Y,
pid_18,oid_1258,cid_1711,Nikita Evans,Coral Food 60 g,Consumables,Card,5,14.5,2023-06-02 13:26:40,Mexico,Merida,EBay,ptx_1219878668,Y,
pid_13,oid_1259,cid_1189,Sasha Green,Refractometer (Salinity),Testing & Calibration,Google Pay,3,25.0,2023-02-01 18:46:52,Mexico,Zapopan,Amazon,ptx_9772310643,Y,
pid_24,oid_1260,cid_2239,Jamie Scott,Cable Management Clips (10-pack),Accessories,Apple Pay,1,6.0,2023-07-09 01:15:39,Germany,Düsseldorf,Amazon,ptx_3947460645,N,Insufficient funds
pid_14,oid_1260,cid_2239,Jamie Scott,Calibration Fluid 35ppt,Testing & Calibration,Apple Pay,3,6.5,2023-07-09 01:15:39,Germany,Düsseldorf,Amazon,ptx_3947460645,N,Insufficient funds
pid_15,oid_1260,cid_2239,Jamie Scott,Nitrate Test Kit,Testing & Calibration,Apple Pay,2,20.0,2023-07-09 01:15:39,Germany,Düsseldorf,Amazon,ptx_3947460645,N,Insufficient funds
